timestamp,date,volume,close,high,low,open,Ma5,Ma10
1561298400000,2019-06-23 22:00:00,9622.032558590301,7.3814,7.39,7.3411,7.3449,7.3546000000000005,7.376810000000001
1561297500000,2019-06-23 21:45:00,14300.88158145,7.3411,7.3531,7.3149,7.3245,7.355500000000001,7.37509
1561296600000,2019-06-23 21:30:00,20169.9200871,7.3245,7.3759,7.3228,7.3759,7.366400000000001,7.37988
1561295700000,2019-06-23 21:15:00,17014.23008239,7.376,7.376,7.3325,7.35,7.387080000000002,7.38593
1561294800000,2019-06-23 21:00:00,30152.55351118,7.35,7.39,7.35,7.3859,7.395880000000003,7.380330000000001
1561293900000,2019-06-23 20:45:00,8766.46616694,7.3859,7.4013,7.3801,7.3956,7.399020000000003,7.377520000000001
1561293000000,2019-06-23 20:30:00,42520.33500203,7.3956,7.43,7.3956,7.4279,7.394680000000004,7.372240000000001
1561292100000,2019-06-23 20:15:00,30414.28476362,7.4279,7.4473,7.4118,7.42,7.393360000000004,7.3676900000000005
1561291200000,2019-06-23 20:00:00,19426.7978379176,7.42,7.4211,7.358,7.3643,7.384780000000004,7.36418
1561290300000,2019-06-23 19:45:00,5425.65088393,7.3657,7.3841,7.3642,7.3646,7.364780000000003,7.359780000000001
1561289400000,2019-06-23 19:30:00,14005.28285073,7.3642,7.388999999999999,7.35,7.388999999999999,7.3560200000000036,7.357760000000001
1561288500000,2019-06-23 19:15:00,21096.82461846,7.388999999999999,7.3977,7.3705,7.385,7.3498000000000046,7.356260000000001
1561287600000,2019-06-23 19:00:00,27798.7076184119,7.385,7.385,7.3128,7.322,7.342020000000005,7.357020000000001
1561286700000,2019-06-23 18:45:00,36934.42208859,7.32,7.3322,7.3062,7.3219,7.3435800000000055,7.360940000000001
1561285800000,2019-06-23 18:30:00,73504.76429326,7.3219,7.334,7.2717,7.3331,7.354780000000005,7.3756900000000005
1561284900000,2019-06-23 18:15:00,32667.83539667,7.3331,7.3501,7.315,7.3501,7.359500000000006,7.3902
1561284000000,2019-06-23 18:00:00,21876.5974702724,7.3501,7.3979,7.3407,7.3941,7.362720000000005,7.40161
1561283100000,2019-06-23 17:45:00,25403.7021738,7.3928,7.3941,7.3624,7.376,7.3720200000000045,7.4137
1561282200000,2019-06-23 17:30:00,35223.0428238399,7.376,7.39,7.3459,7.3459,7.378300000000005,7.4221900000000005
1561281300000,2019-06-23 17:15:00,61338.1241620154,7.3455,7.3798,7.314,7.3492,7.396600000000005,7.43218
1561280400000,2019-06-23 17:00:00,60400.2842583616,7.3492,7.407,7.3444,7.3966,7.420900000000005,7.44694
1561279500000,2019-06-23 16:45:00,50782.00650087,7.3966,7.4444,7.382999999999999,7.4242,7.440500000000005,7.46323
1561278600000,2019-06-23 16:30:00,87609.1493682592,7.4242,7.4725,7.3941,7.4675,7.455380000000007,7.47807
1561277700000,2019-06-23 16:15:00,15199.78943444,7.4675,7.4833,7.4670000000000005,7.4670000000000005,7.466080000000007,7.49001
1561276800000,2019-06-23 16:00:00,20366.43540909,7.4670000000000005,7.4797,7.4465,7.4472,7.467760000000007,7.4974099999999995
1561275900000,2019-06-23 15:45:00,42690.33757581,7.4472,7.4771,7.4441,7.4711,7.472980000000007,7.50261
1561275000000,2019-06-23 15:30:00,21516.02754897,7.471,7.5116,7.4636,7.4777,7.4859600000000075,7.50971
1561274100000,2019-06-23 15:15:00,20873.57533864,7.4777,7.5075,7.4759,7.4759,7.5007600000000085,7.514989999999999
1561273200000,2019-06-23 15:00:00,32873.25296165,7.4759,7.4931,7.4285,7.4931,7.513940000000008,7.521209999999999
1561272300000,2019-06-23 14:45:00,28310.16123652,7.4931,7.5214,7.4931,7.5121,7.527060000000008,7.526179999999999
1561271400000,2019-06-23 14:30:00,17940.26592777,7.5121,7.545,7.496,7.545,7.532240000000007,7.52937
1561270500000,2019-06-23 14:15:00,5151.204609699999,7.545,7.5499,7.5309,7.5436,7.533460000000008,7.531560000000001
1561269600000,2019-06-23 14:00:00,15668.05439735,7.5436,7.56,7.5285,7.5448,7.529220000000008,7.53348
1561268700000,2019-06-23 13:45:00,17576.41592898,7.5415,7.5431,7.519,7.519,7.528480000000009,7.52989
1561267800000,2019-06-23 13:30:00,9654.81079386,7.519,7.53,7.5138,7.5182,7.5253000000000085,7.52501
1561266900000,2019-06-23 13:15:00,19425.50979764,7.5182,7.5238,7.49,7.5238,7.526500000000008,7.52535
1561266000000,2019-06-23 13:00:00,5834.406089,7.5238,7.5399,7.5238,7.53,7.529660000000009,7.525530000000001
1561265100000,2019-06-23 12:45:00,4926.65103529,7.5399,7.54,7.5178,7.5178,7.537740000000008,7.523150000000001
1561264200000,2019-06-23 12:30:00,17691.8244685068,7.5256,7.526,7.5074,7.525,7.531300000000007,7.522710000000001
1561263300000,2019-06-23 12:15:00,8977.3249420289,7.525,7.54,7.5201,7.534,7.524720000000007,7.523480000000001
1561262400000,2019-06-23 12:00:00,35280.413113242204,7.534,7.5656,7.531000000000001,7.5642,7.5242000000000075,7.5289600000000005
1561261500000,2019-06-23 11:45:00,72181.4510872285,7.5642,7.5642,7.5076,7.5096,7.521400000000007,7.53459
1561260600000,2019-06-23 11:30:00,43528.76964303,7.5077,7.5175,7.4786,7.4927,7.508560000000007,7.53734
1561259700000,2019-06-23 11:15:00,41469.83475819,7.4927,7.5271,7.4927,7.5226,7.514120000000007,7.54894
1561258800000,2019-06-23 11:00:00,29599.83158378,7.5224,7.5429,7.5003,7.52,7.522240000000006,7.55791
1561257900000,2019-06-23 10:45:00,28138.30409721,7.52,7.535,7.4958,7.5,7.533720000000007,7.565869999999999
1561257000000,2019-06-23 10:30:00,45998.57534723,7.5,7.54,7.495,7.5356,7.547780000000006,7.57188
1561256100000,2019-06-23 10:15:00,33758.12991967,7.5355,7.5629,7.5,7.5333,7.566120000000007,7.58488
1561255200000,2019-06-23 10:00:00,160290.3882165117,7.5333,7.6399,7.4972,7.5799,7.583760000000007,7.58219
1561254300000,2019-06-23 09:45:00,28970.0889102897,7.5798,7.5989,7.5685,7.5903,7.593580000000007,7.572660000000001
1561253400000,2019-06-23 09:30:00,29362.1721974206,7.5903,7.61,7.58,7.5917,7.598020000000007,7.55977
1561252500000,2019-06-23 09:15:00,28723.9331716459,7.5917,7.627999999999999,7.5842,7.627999999999999,7.595980000000007,7.54144
1561251600000,2019-06-23 09:00:00,40325.47752224,7.6237,7.6387,7.5824,7.5871,7.6036400000000075,7.51576
1561250700000,2019-06-23 08:45:00,49654.75525049,7.5824,7.6311,7.5712,7.602,7.580620000000008,7.48939
1561249800000,2019-06-23 08:30:00,41482.7400343759,7.602,7.6028,7.55,7.5811,7.551740000000008,7.469569999999999
1561248900000,2019-06-23 08:15:00,59204.9690135115,7.5801,7.6388,7.5713,7.63,7.521520000000007,7.446369999999999
1561248000000,2019-06-23 08:00:00,122542.3848586115,7.63,7.6336,7.502999999999999,7.5084,7.486900000000006,7.432139999999999
1561247100000,2019-06-23 07:45:00,43771.20842452,7.5086,7.5089,7.438,7.438,7.4278800000000045,7.412939999999999
1561246200000,2019-06-23 07:30:00,29190.48400224,7.438,7.4573,7.4315,7.4509,7.398160000000004,7.406079999999998
1561245300000,2019-06-23 07:15:00,29635.10672909,7.4509,7.46,7.4051,7.407,7.387400000000004,7.407989999999998
1561244400000,2019-06-23 07:00:00,25718.06542088,7.407,7.4239999999999995,7.3314,7.3349,7.371220000000004,7.408039999999998
1561243500000,2019-06-23 06:45:00,40207.34576187,7.3349,7.3714,7.31,7.37,7.377380000000005,7.417059999999999
1561242600000,2019-06-23 06:30:00,23916.89543934,7.36,7.3851,7.36,7.3842,7.398000000000006,7.433829999999999
1561241700000,2019-06-23 06:15:00,27818.442878099995,7.3842,7.3974,7.3492,7.37,7.414000000000006,7.448849999999998
1561240800000,2019-06-23 06:00:00,30693.5450930792,7.37,7.44,7.3557,7.4378,7.4285800000000055,7.458529999999999
1561239900000,2019-06-23 05:45:00,6025.011751,7.4378,7.4479999999999995,7.4378,7.438,7.444860000000006,7.469219999999998
1561239000000,2019-06-23 05:30:00,6352.96111952,7.438,7.4494,7.4258,7.4358,7.456740000000005,7.4699399999999985
1561238100000,2019-06-23 05:15:00,7847.46009891,7.44,7.457000000000001,7.4195,7.457000000000001,7.469660000000005,7.473869999999998
1561237200000,2019-06-23 05:00:00,12662.9753849884,7.4571,7.4636,7.4071,7.4551,7.483700000000004,7.478909999999997
1561236300000,2019-06-23 04:45:00,14633.64602843,7.4514,7.5,7.4514,7.4972,7.488480000000005,7.489059999999998
1561235400000,2019-06-23 04:30:00,1308.3319999999999,7.4972,7.5026,7.4901,7.5026,7.493580000000006,7.497599999999997
